id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,delta_points
43820,70,Jordan,JOR,511,10501030,0,AFC,2013-11-28,-10500519
43840,71,United Arab Emirates,UAE,508,10501030,0,AFC,2013-11-28,-10500522
43891,72,Zambia,ZAM,505,10501030,0,CAF,2013-11-28,-10500525
43908,73,Haiti,HAI,495,10501030,0,CONCACAF,2013-11-28,-10500535
43881,74,Sierra Leone,SLE,493,10501030,0,CAF,2013-11-28,-10500537
43872,75,Morocco,MAR,490,10501030,0,CAF,2013-11-28,-10500540
43936,76,Bulgaria,BUL,486,10501030,0,UEFA,2013-11-28,-10500544
43887,77,Togo,TOG,480,10501030,0,CAF,2013-11-28,-10500550
43962,78,Poland,POL,473,10501030,0,UEFA,2013-11-28,-10500557
43920,79,Trinidad and Tobago,TRI,458,10501030,0,CONCACAF,2013-11-28,-10500572
43858,80,Gabon,GAB,453,10501030,0,CAF,2013-11-28,-10500577
43910,81,Jamaica,JAM,441,10501030,0,CONCACAF,2013-11-28,-10500589
43937,82,Belarus,BLR,431,10501030,0,UEFA,2013-11-28,-10500599
20014,83,Congo DR,COD,427,10501030,0,CAF,2013-11-28,-10500603
44000,84,FYR Macedonia,MKD,421,10501030,0,UEFA,2013-11-28,-10500609
43853,84,Congo,CGO,421,10501030,0,CAF,2013-11-28,-10500609
43889,86,Uganda,UGA,417,10501030,0,CAF,2013-11-28,-10500613
43831,87,Oman,OMA,389,10501030,0,AFC,2013-11-28,-10500641
43903,88,Dominican Republic,DOM,384,10501030,0,CONCACAF,2013-11-28,-10500646
43844,89,Angola,ANG,382,10501030,0,CAF,2013-11-28,-10500648
43952,90,Northern Ireland,NIR,381,10501030,0,UEFA,2013-11-28,-10500649
43978,91,New Zealand,NZL,378,10501030,0,OFC,2013-11-28,-10500652
43904,91,El Salvador,SLV,378,10501030,0,CONCACAF,2013-11-28,-10500652
43812,93,China PR,CHN,376,10501030,0,AFC,2013-11-28,-10500654
43857,93,Ethiopia,ETH,376,10501030,0,CAF,2013-11-28,-10500654
43994,95,Azerbaijan,AZE,363,10501030,0,UEFA,2013-11-28,-10500667
43943,96,Estonia,EST,360,10501030,0,UEFA,2013-11-28,-10500670
44036,97,Moldova,MDA,359,10501030,0,UEFA,2013-11-28,-10500671
43846,98,Botswana,BOT,357,10501030,0,CAF,2013-11-28,-10500673
43835,99,Saudi Arabia,KSA,352,10501030,0,AFC,2013-11-28,-10500678
43845,100,Benin,BEN,342,10501030,0,CAF,2013-11-28,-10500688
43947,101,Georgia,GEO,330,10501030,0,UEFA,2013-11-28,-10500700
43957,102,Lithuania,LTU,326,10501030,0,UEFA,2013-11-28,-10500704
43834,103,Qatar,QAT,320,10501030,0,AFC,2013-11-28,-10500710
43875,104,Niger,NIG,318,10501030,0,CAF,2013-11-28,-10500712
43865,105,Liberia,LBR,312,10501030,0,CAF,2013-11-28,-10500718
43892,106,Zimbabwe,ZIM,310,10501030,0,CAF,2013-11-28,-10500720
43851,106,Central African Republic,CTA,310,10501030,0,CAF,2013-11-28,-10500720
43823,106,Kuwait,KUW,310,10501030,0,AFC,2013-11-28,-10500720
1882218,109,Antigua and Barbuda,ATG,299,10501030,0,CONCACAF,2013-11-28,-10500731
43818,109,Iraq,IRQ,299,10501030,0,AFC,2013-11-28,-10500731
43856,111,Equatorial Guinea,EQG,294,10501030,0,CAF,2013-11-28,-10500736
43848,112,Burundi,BDI,293,10501030,0,CAF,2013-11-28,-10500737
43821,113,Korea DPR,PRK,292,10501030,0,AFC,2013-11-28,-10500738
43899,114,Canada,CAN,291,10501030,0,CONCACAF,2013-11-28,-10500739
43906,115,Guatemala,GUA,287,10501030,0,CONCACAF,2013-11-28,-10500743
44003,116,Tajikistan,TJK,286,10501030,0,AFC,2013-11-28,-10500744
43863,117,Kenya,KEN,281,10501030,0,CAF,2013-11-28,-10500749
43808,118,Bahrain,BHR,275,10501030,0,AFC,2013-11-28,-10500755
43955,119,Latvia,LVA,272,10501030,0,UEFA,2013-11-28,-10500758
43873,120,Mozambique,MOZ,271,10501030,0,CAF,2013-11-28,-10500759
43868,121,Malawi,MWI,270,10501030,0,CAF,2013-11-28,-10500760
20010,122,New Caledonia,NCL,249,10501030,0,OFC,2013-11-28,-10500781
43825,123,Lebanon,LBN,248,10501030,0,AFC,2013-11-28,-10500782
43958,124,Luxembourg,LUX,243,10501030,0,UEFA,2013-11-28,-10500787
43886,124,Tanzania,TAN,243,10501030,0,CAF,2013-11-28,-10500787
43874,126,Namibia,NAM,240,10501030,0,CAF,2013-11-28,-10500790
43939,127,Cyprus,CYP,229,10501030,0,UEFA,2013-11-28,-10500801
43877,127,Rwanda,RWA,229,10501030,0,CAF,2013-11-28,-10500801
20000,129,Afghanistan,AFG,226,10501030,0,AFC,2013-11-28,-10500804
43905,130,Grenada,GRN,218,10501030,0,CONCACAF,2013-11-28,-10500812
43884,130,Sudan,SDN,218,10501030,0,CAF,2013-11-28,-10500812
44027,132,Kazakhstan,KAZ,216,10501030,0,UEFA,2013-11-28,-10500814
43833,133,Philippines,PHI,204,10501030,0,AFC,2013-11-28,-10500826
43859,134,Gambia,GAM,202,10501030,0,CAF,2013-11-28,-10500828
43838,135,Syria,SYR,200,10501030,0,AFC,2013-11-28,-10500830
43959,136,Malta,MLT,198,10501030,0,UEFA,2013-11-28,-10500832
44004,137,Turkmenistan,TKM,195,10501030,0,AFC,2013-11-28,-10500835
43864,138,Lesotho,LES,187,10501030,0,CAF,2013-11-28,-10500843
43919,139,Suriname,SUR,186,10501030,0,CONCACAF,2013-11-28,-10500844
43829,140,Myanmar,MYA,184,10501030,0,AFC,2013-11-28,-10500846
43981,141,Tahiti,TAH,179,10501030,0,OFC,2013-11-28,-10500851
43839,142,Thailand,THA,173,10501030,0,AFC,2013-11-28,-10500857
43989,142,Palestine,PLE,173,10501030,0,AFC,2013-11-28,-10500857
43870,144,Mauritania,MTN,158,10501030,0,CAF,2013-11-28,-10500872
43814,144,Hong Kong,HKG,158,10501030,0,AFC,2013-11-28,-10500872
43999,146,Kyrgyz Republic,KGZ,155,10501030,0,AFC,2013-11-28,-10500875
43916,147,St. Kitts and Nevis,SKN,150,10501030,0,CONCACAF,2013-11-28,-10500880
43815,148,India,IND,149,10501030,0,AFC,2013-11-28,-10500881
43828,149,Maldives,MDV,147,10501030,0,AFC,2013-11-28,-10500883
43907,150,Guyana,GUY,146,10501030,0,CONCACAF,2013-11-28,-10500884
43918,151,St. Vincent / Grenadines,VIN,142,10501030,0,CONCACAF,2013-11-28,-10500888
43956,152,Liechtenstein,LIE,141,10501030,0,UEFA,2013-11-28,-10500889
43915,152,Puerto Rico,PUR,141,10501030,0,CONCACAF,2013-11-28,-10500889
43836,154,Singapore,SIN,140,10501030,0,AFC,2013-11-28,-10500890
43878,155,Sao Tome e Principe,STP,139,10501030,0,CAF,2013-11-28,-10500891
43809,156,Bangladesh,BAN,137,10501030,0,AFC,2013-11-28,-10500893
44011,157,Belize,BLZ,136,10501030,0,CONCACAF,2013-11-28,-10500894
43827,158,Malaysia,MAS,132,10501030,0,AFC,2013-11-28,-10500898
43841,158,Vietnam,VIE,132,10501030,0,AFC,2013-11-28,-10500898
43913,160,Nicaragua,NCA,130,10501030,0,CONCACAF,2013-11-28,-10500900
43917,161,St. Lucia,LCA,129,10501030,0,CONCACAF,2013-11-28,-10500901
43816,162,Indonesia,IDN,122,10501030,0,AFC,2013-11-28,-10500908
43824,163,Laos,LAO,120,10501030,0,AFC,2013-11-28,-10500910
43852,164,Chad,CHA,116,10501030,0,CAF,2013-11-28,-10500914
43830,165,Nepal,NEP,113,10501030,0,AFC,2013-11-28,-10500917
43837,166,Sri Lanka,SRI,108,10501030,0,AFC,2013-11-28,-10500922
43832,167,Pakistan,PAK,107,10501030,0,AFC,2013-11-28,-10500923
43896,168,Barbados,BRB,101,10501030,0,CONCACAF,2013-11-28,-10500929
20007,169,Guam,GUM,93,10501030,0,AFC,2013-11-28,-10500937
43944,170,Faroe Islands,FRO,87,10501030,0,UEFA,2013-11-28,-10500943
43980,171,Solomon Islands,SOL,86,10501030,0,OFC,2013-11-28,-10500944
43898,172,Bermuda,BER,83,10501030,0,CONCACAF,2013-11-28,-10500947
43894,173,Aruba,ARU,82,10501030,0,CONCACAF,2013-11-28,-10500948
43813,174,Chinese Taipei,TPE,81,10501030,0,AFC,2013-11-28,-10500949
1930407,175,Curacao,CUW,67,10501030,0,CONCACAF,2013-11-28,-10500963
43997,175,Dominica,DMA,67,10501030,0,CONCACAF,2013-11-28,-10500963
43842,177,Yemen,YEM,64,10501030,0,AFC,2013-11-28,-10500966
43871,178,Mauritius,MRI,62,10501030,0,CAF,2013-11-28,-10500968
43982,179,Vanuatu,VAN,53,10501030,0,OFC,2013-11-28,-10500977
20008,180,Mongolia,MNG,49,10501030,0,AFC,2013-11-28,-10500981
43977,181,Fiji,FIJ,47,10501030,0,OFC,2013-11-28,-10500983
1882637,182,Samoa,SAM,45,10501030,0,OFC,2013-11-28,-10500985
43862,183,Guinea-Bissau,GNB,42,10501030,0,CAF,2013-11-28,-10500988
43895,184,Bahamas,BAH,40,10501030,0,CONCACAF,2013-11-28,-10500990
43885,185,Swaziland,SWZ,37,10501030,0,CAF,2013-11-28,-10500993
43867,186,Madagascar,MAD,33,10501030,0,CAF,2013-11-28,-10500997
20009,186,Montserrat,MSR,33,10501030,0,CONCACAF,2013-11-28,-10500997
44009,188,Cambodia,CAM,28,10501030,0,AFC,2013-11-28,-10501002
43810,189,Brunei Darussalam,BRU,26,10501030,0,AFC,2013-11-28,-10501004
1890334,189,Timor-Leste,TLS,26,10501030,0,AFC,2013-11-28,-10501004
44039,189,Tonga,TGA,26,10501030,0,OFC,2013-11-28,-10501004
1881967,192,US Virgin Islands,VIR,23,10501030,0,CONCACAF,2013-11-28,-10501007
1896913,193,Comoros,COM,22,10501030,0,CAF,2013-11-28,-10501008
43900,194,Cayman Islands,CAY,21,10501030,0,CONCACAF,2013-11-28,-10501009
43979,194,Papua New Guinea,PNG,21,10501030,0,OFC,2013-11-28,-10501009
20004,196,British Virgin Islands,VGB,18,10501030,0,CONCACAF,2013-11-28,-10501012
20012,196,American Samoa,ASA,18,10501030,0,OFC,2013-11-28,-10501012
20001,198,Andorra,AND,17,10501030,0,UEFA,2013-11-28,-10501013
20006,199,Eritrea,ERI,16,10501030,0,CAF,2013-11-28,-10501014
43880,200,Seychelles,SEY,15,10501030,0,CAF,2013-11-28,-10501015
1935341,201,South Sudan,SSD,10,10501030,0,CAF,2013-11-28,-10501020
43826,201,Macau,MAC,10,10501030,0,AFC,2013-11-28,-10501020
43996,203,Djibouti,DJI,8,10501030,0,CAF,2013-11-28,-10501022
43882,204,Somalia,SOM,6,10501030,0,CAF,2013-11-28,-10501024
44007,205,Cook Islands,COK,5,10501030,0,OFC,2013-11-28,-10501025
20002,206,Anguilla,AIA,3,10501030,0,CONCACAF,2013-11-28,-10501027
20003,207,Bhutan,BHU,0,10501030,0,AFC,2013-11-28,-10501030
43966,207,San Marino,SMR,0,10501030,0,UEFA,2013-11-28,-10501030
20011,207,Turks and Caicos Islands,TCA,0,10501030,0,CONCACAF,2013-11-28,-10501030
43969,1,Spain,ESP,1513,10501040,0,UEFA,2013-10-17,-10499527
43948,2,Germany,GER,1311,10501040,0,UEFA,2013-10-17,-10499729
43922,3,Argentina,ARG,1266,10501040,0,CONMEBOL,2013-10-17,-10499774
43926,4,Colombia,COL,1178,10501040,0,CONMEBOL,2013-10-17,-10499862
43935,5,Belgium,BEL,1175,10501040,0,UEFA,2013-10-17,-10499865
43930,6,Uruguay,URU,1164,10501040,0,CONMEBOL,2013-10-17,-10499876
43971,7,Switzerland,SUI,1138,10501040,0,UEFA,2013-10-17,-10499902
43960,8,Netherlands,NED,1136,10501040,0,UEFA,2013-10-17,-10499904
43954,8,Italy,ITA,1136,10501040,0,UEFA,2013-10-17,-10499904
43942,10,England,ENG,1080,10501040,0,UEFA,2013-10-17,-10499960
43924,11,Brazil,BRA,1078,10501040,0,CONMEBOL,2013-10-17,-10499962
43925,12,Chile,CHI,1051,10501040,0,CONMEBOL,2013-10-17,-10499989
43921,13,USA,USA,1040,10501040,0,CONCACAF,2013-10-17,-10500000
43963,14,Portugal,POR,1036,10501040,0,UEFA,2013-10-17,-10500004
43949,15,Greece,GRE,983,10501040,0,UEFA,2013-10-17,-10500057
44037,16,Bosnia and Herzegovina,BIH,925,10501040,0,UEFA,2013-10-17,-10500115
43854,17,Côte d'Ivoire,CIV,917,10501040,0,CAF,2013-10-17,-10500123
43938,18,Croatia,CRO,901,10501040,0,UEFA,2013-10-17,-10500139
43965,19,Russia,RUS,874,10501040,0,UEFA,2013-10-17,-10500166
43973,20,Ukraine,UKR,871,10501040,0,UEFA,2013-10-17,-10500169
43946,21,France,FRA,870,10501040,0,UEFA,2013-10-17,-10500170
43927,22,Ecuador,ECU,862,10501040,0,CONMEBOL,2013-10-17,-10500178
43860,23,Ghana,GHA,860,10501040,0,CAF,2013-10-17,-10500180
43911,24,Mexico,MEX,854,10501040,0,CONCACAF,2013-10-17,-10500186
43970,25,Sweden,SWE,850,10501040,0,UEFA,2013-10-17,-10500190
43941,26,Denmark,DEN,824,10501040,0,UEFA,2013-10-17,-10500216
43995,27,Czech Republic,CZE,783,10501040,0,UEFA,2013-10-17,-10500257
1902465,28,Serbia,SRB,778,10501040,0,UEFA,2013-10-17,-10500262
43964,29,Romania,ROU,767,10501040,0,UEFA,2013-10-17,-10500273
43968,30,Slovenia,SVN,752,10501040,0,UEFA,2013-10-17,-10500288
43901,31,Costa Rica,CRC,744,10501040,0,CONCACAF,2013-10-17,-10500296
43843,32,Algeria,ALG,741,10501040,0,CAF,2013-10-17,-10500299
43876,33,Nigeria,NGA,724,10501040,0,CAF,2013-10-17,-10500316
43909,34,Honduras,HON,720,10501040,0,CONCACAF,2013-10-17,-10500320
43967,35,Scotland,SCO,715,10501040,0,UEFA,2013-10-17,-10500325
43914,36,Panama,PAN,702,10501040,0,CONCACAF,2013-10-17,-10500338
43931,37,Venezuela,VEN,692,10501040,0,CONMEBOL,2013-10-17,-10500348
43933,38,Armenia,ARM,687,10501040,0,UEFA,2013-10-17,-10500353
43929,39,Peru,PER,686,10501040,0,CONMEBOL,2013-10-17,-10500354
43972,40,Turkey,TUR,670,10501040,0,UEFA,2013-10-17,-10500370
43869,41,Mali,MLI,668,10501040,0,CAF,2013-10-17,-10500372
43850,42,Cape Verde Islands,CPV,662,10501040,0,CAF,2013-10-17,-10500378
43950,43,Hungary,HUN,636,10501040,0,UEFA,2013-10-17,-10500404
43819,44,Japan,JPN,634,10501040,0,AFC,2013-10-17,-10500406
43974,44,Wales,WAL,634,10501040,0,UEFA,2013-10-17,-10500406
43951,46,Iceland,ISL,633,10501040,0,UEFA,2013-10-17,-10500407
43961,47,Norway,NOR,632,10501040,0,UEFA,2013-10-17,-10500408
43888,47,Tunisia,TUN,632,10501040,0,CAF,2013-10-17,-10500408
43928,49,Paraguay,PAR,613,10501040,0,CONMEBOL,2013-10-17,-10500427
43817,49,IR Iran,IRN,613,10501040,0,AFC,2013-10-17,-10500427
43855,51,Egypt,EGY,610,10501040,0,CAF,2013-10-17,-10500430
43847,52,Burkina Faso,BFA,598,10501040,0,CAF,2013-10-17,-10500442
43934,53,Austria,AUT,596,10501040,0,UEFA,2013-10-17,-10500444
999,54,Montenegro,MNE,584,10501040,0,UEFA,2013-10-17,-10500456
44005,55,Uzbekistan,UZB,582,10501040,0,AFC,2013-10-17,-10500458
43822,56,Korea Republic,KOR,569,10501040,0,AFC,2013-10-17,-10500471
43976,57,Australia,AUS,564,10501040,0,AFC,2013-10-17,-10500476
43932,58,Albania,ALB,563,10501040,0,UEFA,2013-10-17,-10500477
43849,59,Cameroon,CMR,554,10501040,0,CAF,2013-10-17,-10500486
43953,60,Republic of Ireland,IRL,550,10501040,0,UEFA,2013-10-17,-10500490
43866,61,Libya,LBY,540,10501040,0,CAF,2013-10-17,-10500500
43883,61,South Africa,RSA,540,10501040,0,CAF,2013-10-17,-10500500
43945,63,Finland,FIN,538,10501040,0,UEFA,2013-10-17,-10500502
43879,64,Senegal,SEN,530,10501040,0,CAF,2013-10-17,-10500510
44002,65,Slovakia,SVK,528,10501040,0,UEFA,2013-10-17,-10500512
43984,66,Israel,ISR,515,10501040,0,UEFA,2013-10-17,-10500525
43891,67,Zambia,ZAM,513,10501040,0,CAF,2013-10-17,-10500527
43861,68,Guinea,GUI,512,10501040,0,CAF,2013-10-17,-10500528
43962,69,Poland,POL,503,10501040,0,UEFA,2013-10-17,-10500537
43820,70,Jordan,JOR,502,10501040,0,AFC,2013-10-17,-10500538
43840,71,United Arab Emirates,UAE,496,10501040,0,AFC,2013-10-17,-10500544
43923,71,Bolivia,BOL,496,10501040,0,CONMEBOL,2013-10-17,-10500544
43881,73,Sierra Leone,SLE,493,10501040,0,CAF,2013-10-17,-10500547
43902,74,Cuba,CUB,492,10501040,0,CONCACAF,2013-10-17,-10500548
43887,75,Togo,TOG,488,10501040,0,CAF,2013-10-17,-10500552
43936,76,Bulgaria,BUL,487,10501040,0,UEFA,2013-10-17,-10500553
43872,77,Morocco,MAR,478,10501040,0,CAF,2013-10-17,-10500562
43903,78,Dominican Republic,DOM,474,10501040,0,CONCACAF,2013-10-17,-10500566
43978,79,New Zealand,NZL,470,10501040,0,OFC,2013-10-17,-10500570
43908,80,Haiti,HAI,464,10501040,0,CONCACAF,2013-10-17,-10500576
43920,81,Trinidad and Tobago,TRI,457,10501040,0,CONCACAF,2013-10-17,-10500583
43910,82,Jamaica,JAM,456,10501040,0,CONCACAF,2013-10-17,-10500584
43937,83,Belarus,BLR,441,10501040,0,UEFA,2013-10-17,-10500599
43858,84,Gabon,GAB,438,10501040,0,CAF,2013-10-17,-10500602
43889,85,Uganda,UGA,431,10501040,0,CAF,2013-10-17,-10500609
44000,86,FYR Macedonia,MKD,430,10501040,0,UEFA,2013-10-17,-10500610
20014,87,Congo DR,COD,411,10501040,0,CAF,2013-10-17,-10500629
43994,88,Azerbaijan,AZE,407,10501040,0,UEFA,2013-10-17,-10500633
43904,89,El Salvador,SLV,404,10501040,0,CONCACAF,2013-10-17,-10500636
43952,90,Northern Ireland,NIR,399,10501040,0,UEFA,2013-10-17,-10500641
43853,91,Congo,CGO,394,10501040,0,CAF,2013-10-17,-10500646
43831,92,Oman,OMA,381,10501040,0,AFC,2013-10-17,-10500659
43844,93,Angola,ANG,380,10501040,0,CAF,2013-10-17,-10500660
43845,94,Benin,BEN,378,10501040,0,CAF,2013-10-17,-10500662
43857,95,Ethiopia,ETH,376,10501040,0,CAF,2013-10-17,-10500664
44036,96,Moldova,MDA,369,10501040,0,UEFA,2013-10-17,-10500671
43812,97,China PR,CHN,365,10501040,0,AFC,2013-10-17,-10500675
43846,98,Botswana,BOT,354,10501040,0,CAF,2013-10-17,-10500686
43943,99,Estonia,EST,351,10501040,0,UEFA,2013-10-17,-10500689
43947,100,Georgia,GEO,350,10501040,0,UEFA,2013-10-17,-10500690
43835,101,Saudi Arabia,KSA,338,10501040,0,AFC,2013-10-17,-10500702
43892,102,Zimbabwe,ZIM,328,10501040,0,CAF,2013-10-17,-10500712
43957,103,Lithuania,LTU,323,10501040,0,UEFA,2013-10-17,-10500717
43818,103,Iraq,IRQ,323,10501040,0,AFC,2013-10-17,-10500717
43834,105,Qatar,QAT,313,10501040,0,AFC,2013-10-17,-10500727
43865,106,Liberia,LBR,312,10501040,0,CAF,2013-10-17,-10500728
43821,107,Korea DPR,PRK,310,10501040,0,AFC,2013-10-17,-10500730
43851,107,Central African Republic,CTA,310,10501040,0,CAF,2013-10-17,-10500730
43823,109,Kuwait,KUW,307,10501040,0,AFC,2013-10-17,-10500733
43875,110,Niger,NIG,306,10501040,0,CAF,2013-10-17,-10500734
43899,111,Canada,CAN,296,10501040,0,CONCACAF,2013-10-17,-10500744
43906,112,Guatemala,GUA,294,10501040,0,CONCACAF,2013-10-17,-10500746
1882218,112,Antigua and Barbuda,ATG,294,10501040,0,CONCACAF,2013-10-17,-10500746
43907,114,Guyana,GUY,286,10501040,0,CONCACAF,2013-10-17,-10500754
43873,115,Mozambique,MOZ,282,10501040,0,CAF,2013-10-17,-10500758
44003,116,Tajikistan,TJK,280,10501040,0,AFC,2013-10-17,-10500760
43955,117,Latvia,LVA,277,10501040,0,UEFA,2013-10-17,-10500763
43863,118,Kenya,KEN,274,10501040,0,CAF,2013-10-17,-10500766
43856,119,Equatorial Guinea,EQG,273,10501040,0,CAF,2013-10-17,-10500767
43918,120,St. Vincent / Grenadines,VIN,271,10501040,0,CONCACAF,2013-10-17,-10500769
43825,121,Lebanon,LBN,267,10501040,0,AFC,2013-10-17,-10500773
43848,121,Burundi,BDI,267,10501040,0,CAF,2013-10-17,-10500773
43808,123,Bahrain,BHR,266,10501040,0,AFC,2013-10-17,-10500774
43868,124,Malawi,MWI,263,10501040,0,CAF,2013-10-17,-10500777
44004,125,Turkmenistan,TKM,254,10501040,0,AFC,2013-10-17,-10500786
20010,126,New Caledonia,NCL,249,10501040,0,OFC,2013-10-17,-10500791
43958,127,Luxembourg,LUX,247,10501040,0,UEFA,2013-10-17,-10500793
43874,128,Namibia,NAM,246,10501040,0,CAF,2013-10-17,-10500794
43877,129,Rwanda,RWA,242,10501040,0,CAF,2013-10-17,-10500798
43886,129,Tanzania,TAN,242,10501040,0,CAF,2013-10-17,-10500798
43919,131,Suriname,SUR,237,10501040,0,CONCACAF,2013-10-17,-10500803
43905,132,Grenada,GRN,233,10501040,0,CONCACAF,2013-10-17,-10500807
20000,133,Afghanistan,AFG,223,10501040,0,AFC,2013-10-17,-10500817
43939,134,Cyprus,CYP,219,10501040,0,UEFA,2013-10-17,-10500821
44027,135,Kazakhstan,KAZ,216,10501040,0,UEFA,2013-10-17,-10500824
43884,136,Sudan,SDN,215,10501040,0,CAF,2013-10-17,-10500825
43833,137,Philippines,PHI,213,10501040,0,AFC,2013-10-17,-10500827
43917,138,St. Lucia,LCA,203,10501040,0,CONCACAF,2013-10-17,-10500837
43859,139,Gambia,GAM,202,10501040,0,CAF,2013-10-17,-10500838
43959,140,Malta,MLT,192,10501040,0,UEFA,2013-10-17,-10500848
43838,141,Syria,SYR,183,10501040,0,AFC,2013-10-17,-10500857
43864,141,Lesotho,LES,183,10501040,0,CAF,2013-10-17,-10500857
43839,143,Thailand,THA,181,10501040,0,AFC,2013-10-17,-10500859
43981,144,Tahiti,TAH,179,10501040,0,OFC,2013-10-17,-10500861
44011,145,Belize,BLZ,178,10501040,0,CONCACAF,2013-10-17,-10500862
43989,146,Palestine,PLE,175,10501040,0,AFC,2013-10-17,-10500865
43916,147,St. Kitts and Nevis,SKN,172,10501040,0,CONCACAF,2013-10-17,-10500868
43814,148,Hong Kong,HKG,171,10501040,0,AFC,2013-10-17,-10500869
43829,149,Myanmar,MYA,169,10501040,0,AFC,2013-10-17,-10500871
43999,150,Kyrgyz Republic,KGZ,161,10501040,0,AFC,2013-10-17,-10500879
43841,151,Vietnam,VIE,159,10501040,0,AFC,2013-10-17,-10500881
43870,152,Mauritania,MTN,158,10501040,0,CAF,2013-10-17,-10500882
43913,153,Nicaragua,NCA,155,10501040,0,CONCACAF,2013-10-17,-10500885
43815,154,India,IND,151,10501040,0,AFC,2013-10-17,-10500889
43836,155,Singapore,SIN,149,10501040,0,AFC,2013-10-17,-10500891
43852,156,Chad,CHA,148,10501040,0,CAF,2013-10-17,-10500892
43828,157,Maldives,MDV,147,10501040,0,AFC,2013-10-17,-10500893
43956,158,Liechtenstein,LIE,141,10501040,0,UEFA,2013-10-17,-10500899
43915,159,Puerto Rico,PUR,139,10501040,0,CONCACAF,2013-10-17,-10500901
43827,160,Malaysia,MAS,137,10501040,0,AFC,2013-10-17,-10500903
43898,161,Bermuda,BER,127,10501040,0,CONCACAF,2013-10-17,-10500913
43816,162,Indonesia,IDN,120,10501040,0,AFC,2013-10-17,-10500920
43878,162,Sao Tome e Principe,STP,120,10501040,0,CAF,2013-10-17,-10500920
43809,162,Bangladesh,BAN,120,10501040,0,AFC,2013-10-17,-10500920
43830,165,Nepal,NEP,119,10501040,0,AFC,2013-10-17,-10500921
43837,166,Sri Lanka,SRI,108,10501040,0,AFC,2013-10-17,-10500932
43824,167,Laos,LAO,105,10501040,0,AFC,2013-10-17,-10500935
43832,168,Pakistan,PAK,102,10501040,0,AFC,2013-10-17,-10500938
43997,169,Dominica,DMA,89,10501040,0,CONCACAF,2013-10-17,-10500951
1930407,170,Curacao,CUW,88,10501040,0,CONCACAF,2013-10-17,-10500952
43980,171,Solomon Islands,SOL,86,10501040,0,OFC,2013-10-17,-10500954
20007,171,Guam,GUM,86,10501040,0,AFC,2013-10-17,-10500954
43896,173,Barbados,BRB,82,10501040,0,CONCACAF,2013-10-17,-10500958
43894,173,Aruba,ARU,82,10501040,0,CONCACAF,2013-10-17,-10500958
43944,175,Faroe Islands,FRO,81,10501040,0,UEFA,2013-10-17,-10500959
43813,176,Chinese Taipei,TPE,79,10501040,0,AFC,2013-10-17,-10500961
43842,177,Yemen,YEM,72,10501040,0,AFC,2013-10-17,-10500968
1882637,178,Samoa,SAM,62,10501040,0,OFC,2013-10-17,-10500978
43871,178,Mauritius,MRI,62,10501040,0,CAF,2013-10-17,-10500978
43867,180,Madagascar,MAD,57,10501040,0,CAF,2013-10-17,-10500983
43862,181,Guinea-Bissau,GNB,56,10501040,0,CAF,2013-10-17,-10500984
43982,182,Vanuatu,VAN,53,10501040,0,OFC,2013-10-17,-10500987
43885,183,Swaziland,SWZ,49,10501040,0,CAF,2013-10-17,-10500991
20008,183,Mongolia,MNG,49,10501040,0,AFC,2013-10-17,-10500991
43977,185,Fiji,FIJ,47,10501040,0,OFC,2013-10-17,-10500993
20012,186,American Samoa,ASA,43,10501040,0,OFC,2013-10-17,-10500997
44039,186,Tonga,TGA,43,10501040,0,OFC,2013-10-17,-10500997
43895,188,Bahamas,BAH,40,10501040,0,CONCACAF,2013-10-17,-10501000
20009,189,Montserrat,MSR,33,10501040,0,CONCACAF,2013-10-17,-10501007
1896913,190,Comoros,COM,32,10501040,0,CAF,2013-10-17,-10501008
1881967,191,US Virgin Islands,VIR,30,10501040,0,CONCACAF,2013-10-17,-10501010
43900,192,Cayman Islands,CAY,29,10501040,0,CONCACAF,2013-10-17,-10501011
43810,193,Brunei Darussalam,BRU,26,10501040,0,AFC,2013-10-17,-10501014
1890334,193,Timor-Leste,TLS,26,10501040,0,AFC,2013-10-17,-10501014
20006,195,Eritrea,ERI,24,10501040,0,CAF,2013-10-17,-10501016
43880,196,Seychelles,SEY,23,10501040,0,CAF,2013-10-17,-10501017
43979,197,Papua New Guinea,PNG,21,10501040,0,OFC,2013-10-17,-10501019
44009,198,Cambodia,CAM,20,10501040,0,AFC,2013-10-17,-10501020
20004,199,British Virgin Islands,VGB,18,10501040,0,CONCACAF,2013-10-17,-10501022
20001,200,Andorra,AND,16,10501040,0,UEFA,2013-10-17,-10501024
43882,201,Somalia,SOM,14,10501040,0,CAF,2013-10-17,-10501026
43996,202,Djibouti,DJI,11,10501040,0,CAF,2013-10-17,-10501029
44007,202,Cook Islands,COK,11,10501040,0,OFC,2013-10-17,-10501029
1935341,204,South Sudan,SSD,10,10501040,0,CAF,2013-10-17,-10501030
43826,204,Macau,MAC,10,10501040,0,AFC,2013-10-17,-10501030
20002,206,Anguilla,AIA,3,10501040,0,CONCACAF,2013-10-17,-10501037
20003,207,Bhutan,BHU,0,10501040,0,AFC,2013-10-17,-10501040
43966,207,San Marino,SMR,0,10501040,0,UEFA,2013-10-17,-10501040
20011,207,Turks and Caicos Islands,TCA,0,10501040,0,CONCACAF,2013-10-17,-10501040
